time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,GeniusBOABaselineNegotiator@1
0.012214834,0.1568627450980392,7,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.012386834,0.17647058823529413,8,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.012386834,0.17647058823529413,8,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.012551334,0.19607843137254902,9,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.012551334,0.19607843137254902,9,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.0126975,0.21568627450980393,10,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.0126975,0.21568627450980393,10,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.012843875,0.23529411764705882,11,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.012843875,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.012990417,0.2549019607843137,12,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.012990417,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.013137667,0.27450980392156865,13,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.013137667,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.013284209,0.29411764705882354,14,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.013284209,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.013431959,0.3137254901960784,15,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.013431959,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.013588167,0.3333333333333333,16,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.013588167,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.013757084,0.35294117647058826,17,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.013757084,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05564648117839607,0.9828589344063511
0.013903542,0.37254901960784315,18,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.013903542,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05564648117839607,0.9828589344063511
0.014049584,0.39215686274509803,19,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.014049584,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.020912893253318784,0.9758064516129031
0.014197042,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.014197042,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.07528641571194764,0.9733624069088634
0.014342375,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.014342375,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(1, 9, 0, 'premium')",{},continuing,,,0.04055282778687035,0.9675045382941704
0.014487584,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.014487584,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(1, 8, 0, 'premium')",{},continuing,,,0.060192762320421894,0.9586653860192543
0.014633167,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.014633167,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(1, 7, 0, 'premium')",{},continuing,,,0.07983269685397346,0.9491688585217667
0.01477775,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.01477775,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'standard')",{},continuing,,,0.08510638297872342,0.9433109899070735
0.014923125,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9319876341152936,0.006272401433691762
0.014923125,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'standard')",{},continuing,,,0.10474631751227496,0.9344718376321575
0.015067709,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(9, 5, 9, 'basic')",{},continuing,,,0.9214402618657936,0.09677419354838708
0.015067709,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(0, 3, 0, 'premium')",{},continuing,,,0.15384615384615385,0.9232683981793433
0.015213334,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.912347699581742,0.0546594982078853
0.015213334,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(1, 8, 0, 'standard')",{},continuing,,,0.10929259865430078,0.9102782892450607
0.015358542,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'standard')",{},continuing,,,0.8952536824877251,0.1490748497922465
0.015358542,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(2, 9, 0, 'standard')",{},continuing,,,0.10329150754682671,0.89492389313288
0.015502834,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(9, 7, 9, 'basic')",{},continuing,,,0.8821603927986906,0.1185236972314441
0.015502834,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(3, 10, 0, 'standard')",{},continuing,,,0.10638297872340426,0.879032258064516
0.015649667,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(8, 4, 9, 'basic')",{},continuing,,,0.8637934169849063,0.10800245843075212
0.015649667,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(3, 8, 0, 'standard')",{},continuing,,,0.14566284779050737,0.8618911924708672
0.015795292,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'premium')",{},continuing,,,0.8461538461538461,0.19746194656644006
0.015795292,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(0, 7, 0, 'basic')",{},continuing,,,0.18985270049099837,0.8443301488443473
0.015940917,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(9, 4, 9, 'premium')",{},continuing,,,0.8265139116202945,0.21284116810817147
0.015940917,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(4, 3, 0, 'premium')",{},continuing,,,0.226586652118567,0.8264942046309561
0.016085,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(8, 7, 9, 'basic')",{},continuing,,,0.8048736133842517,0.14271724561854088
0.016085,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(5, 3, 0, 'premium')",{},continuing,,,0.26750318239679943,0.8023006562438594
0.016230584,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(9, 3, 6, 'basic')",{},continuing,,,0.7806873977086742,0.12488130140514975
0.016230584,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(4, 3, 0, 'standard')",{},continuing,,,0.2756864884524459,0.7781071078567625
0.01637525,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(9, 7, 7, 'basic')",{},continuing,,,0.7541371158392435,0.1436133029662111
0.01637525,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(0, 10, 2, 'standard')",{},continuing,,,0.08146935806510275,0.7508960573476702
0.016519792,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(5, 2, 9, 'basic')",{},continuing,,,0.7257683215130023,0.14516129032258063
0.016519792,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(4, 7, 1, 'standard')",{},continuing,,,0.2011274777232224,0.7215702922135228
0.016663917,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(9, 10, 7, 'basic')",{},continuing,,,0.6952173122385888,0.17025089605734764
0.016663917,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.11129296235679215,0.6911043423927344
0.016807542,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(6, 1, 8, 'standard')",{},continuing,,,0.6619385342789599,0.15949820788530467
0.016807542,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(1, 6, 3, 'premium')",{},continuing,,,0.13547917803236953,0.6565839343951512
0.016952875,0.7843137254901961,39,GeniusBOABaselineNegotiator@0,"(4, 5, 9, 'basic')",{},continuing,,,0.6259319876341153,0.21774193548387094
0.016952875,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(2, 10, 3, 'standard')",{},continuing,,,0.11965811965811966,0.6209677419354838
0.017097334,0.803921568627451,40,GeniusBOABaselineNegotiator@0,"(9, 3, 2, 'standard')",{},continuing,,,0.5871976723040553,0.45642252004314254
0.017097334,0.803921568627451,40,GeniusBOABaselineNegotiator@1,"(1, 1, 2, 'standard')",{},continuing,,,0.2627750500090925,0.5815412186379927
0.017242667,0.8235294117647058,41,GeniusBOABaselineNegotiator@0,"(9, 2, 1, 'premium')",{'GeniusBOABaselineNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.5457355882887797,0.578853046594982
