time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,GeniusBOABaselineNegotiator@1
0.012386292,0.1568627450980392,7,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.012386292,0.1568627450980392,7,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.0125535,0.17647058823529413,8,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.0125535,0.17647058823529413,8,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.012721333,0.19607843137254902,9,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.012721333,0.19607843137254902,9,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.012889,0.21568627450980393,10,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.012889,0.21568627450980393,10,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013058292,0.23529411764705882,11,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.013058292,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013231,0.2549019607843137,12,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.013231,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013403375,0.27450980392156865,13,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.013403375,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013595125,0.29411764705882354,14,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.013595125,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013769667,0.3137254901960784,15,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.013769667,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013947167,0.3333333333333333,16,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.013947167,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.014143875,0.35294117647058826,17,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.014143875,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.014341,0.37254901960784315,18,SmartAspirationNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.014341,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.014534458,0.39215686274509803,19,SmartAspirationNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.014534458,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.01471925,0.4117647058823529,20,SmartAspirationNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9758064516129031,0.020912893253318784
0.01471925,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.014895583,0.43137254901960786,21,SmartAspirationNegotiator@0,"(1, 9, 0, 'premium')",{},continuing,,,0.9675045382941704,0.04055282778687035
0.014895583,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.015085375,0.45098039215686275,22,SmartAspirationNegotiator@0,"(1, 8, 0, 'premium')",{},continuing,,,0.9586653860192543,0.060192762320421894
0.015085375,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.015272292,0.47058823529411764,23,SmartAspirationNegotiator@0,"(2, 10, 0, 'premium')",{},continuing,,,0.9516129032258064,0.034551736679396254
0.015272292,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.015452792,0.49019607843137253,24,SmartAspirationNegotiator@0,"(2, 9, 0, 'premium')",{},continuing,,,0.9433109899070736,0.05419167121294782
0.015452792,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.015632667,0.5098039215686274,25,SmartAspirationNegotiator@0,"(2, 8, 0, 'premium')",{},continuing,,,0.9344718376321576,0.07383160574649936
0.015632667,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.006272401433691762,0.9319876341152936
0.015816875,0.5294117647058824,26,SmartAspirationNegotiator@0,"(3, 10, 0, 'premium')",{},continuing,,,0.9274193548387096,0.057283142389525366
0.015816875,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.09677419354838708,0.9214402618657936
0.016003375,0.5490196078431373,27,SmartAspirationNegotiator@0,"(3, 8, 0, 'premium')",{},continuing,,,0.9102782892450608,0.09656301145662848
0.016003375,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.0546594982078853,0.912347699581742
0.016195167,0.5686274509803921,28,SmartAspirationNegotiator@0,"(4, 10, 0, 'premium')",{},continuing,,,0.9032258064516129,0.08910711038370613
0.016195167,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'standard')",{},continuing,,,0.1490748497922465,0.8952536824877251
0.016390417,0.5882352941176471,29,SmartAspirationNegotiator@0,"(4, 8, 0, 'premium')",{},continuing,,,0.8860847408579641,0.12838697945080924
0.016390417,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(9, 7, 9, 'basic')",{},continuing,,,0.1185236972314441,0.8821603927986906
0.016589917,0.6078431372549019,30,SmartAspirationNegotiator@0,"(5, 9, 0, 'premium')",{},continuing,,,0.8707303447457834,0.14966357519549012
0.016589917,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(8, 4, 9, 'basic')",{},continuing,,,0.10800245843075212,0.8637934169849063
0.016803792,0.6274509803921569,31,SmartAspirationNegotiator@0,"(6, 9, 0, 'premium')",{},continuing,,,0.8465367963586866,0.19967266775777415
0.016803792,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'premium')",{},continuing,,,0.19746194656644006,0.8461538461538461
0.017023333,0.6470588235294118,32,SmartAspirationNegotiator@0,"(7, 10, 0, 'premium')",{},continuing,,,0.8306451612903226,0.2391343880705583
0.017023333,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(9, 4, 9, 'premium')",{},continuing,,,0.21284116810817147,0.8265139116202945
0.017260917,0.6666666666666666,33,SmartAspirationNegotiator@0,"(8, 10, 0, 'premium')",{},continuing,,,0.8064516129032258,0.3073286052009456
0.017260917,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(8, 7, 9, 'basic')",{},continuing,,,0.14271724561854088,0.8048736133842517
0.017521833,0.6862745098039216,34,SmartAspirationNegotiator@0,"(9, 10, 0, 'premium')",{},continuing,,,0.782258064516129,0.3846153846153846
0.017521833,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(9, 3, 6, 'basic')",{},continuing,,,0.12488130140514975,0.7806873977086742
0.017805,0.7058823529411765,35,SmartAspirationNegotiator@0,"(9, 7, 0, 'premium')",{},continuing,,,0.7556204714249924,0.44353518821603927
0.017805,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(9, 7, 7, 'basic')",{},continuing,,,0.1436133029662111,0.7541371158392435
0.018114708,0.7254901960784313,36,SmartAspirationNegotiator@0,"(9, 5, 0, 'premium')",{},continuing,,,0.7338709677419355,0.48281505728314233
0.018114708,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(5, 2, 9, 'basic')",{},continuing,,,0.14516129032258063,0.7257683215130023
0.018523917,0.7450980392156863,37,SmartAspirationNegotiator@0,"(7, 9, 0, 'basic')",{},continuing,,,0.6933109899070737,0.3733406073831606
0.018523917,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(9, 10, 7, 'basic')",{},continuing,,,0.17025089605734764,0.6952173122385888
0.018933625,0.7647058823529411,38,SmartAspirationNegotiator@0,"(8, 8, 0, 'basic')",{},continuing,,,0.6602782892450608,0.4611747590470995
0.018933625,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(6, 1, 8, 'standard')",{},continuing,,,0.15949820788530467,0.6619385342789599
0.019393625,0.7843137254901961,39,SmartAspirationNegotiator@0,"(9, 7, 0, 'basic')",{},continuing,,,0.6265882133604763,0.5581014729950899
0.019393625,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(4, 5, 9, 'basic')",{},continuing,,,0.21774193548387094,0.6259319876341153
0.0199175,0.803921568627451,40,SmartAspirationNegotiator@0,"(8, 2, 0, 'basic')",{},continuing,,,0.5806451612903226,0.5790143662484089
0.0199175,0.803921568627451,40,GeniusBOABaselineNegotiator@1,"(9, 3, 2, 'standard')",{},continuing,,,0.45642252004314254,0.5871976723040553
0.020537583,0.8235294117647058,41,SmartAspirationNegotiator@0,"(9, 2, 0, 'basic')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.5564516129032258,0.6563011456628477
