time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,ConcederTBNegotiator@1
0.026067125,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.026067125,0.49019607843137253,24,ConcederTBNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.8245614035087719,0.17543859649122806
0.026819458,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.026819458,0.5098039215686274,25,ConcederTBNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.8245614035087719,0.17543859649122806
0.027578625,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.027578625,0.5294117647058824,26,ConcederTBNegotiator@1,"(1, 9, 0, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.028331958,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(0, 9, 2, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.028331958,0.5490196078431373,27,ConcederTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.029093,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9064327485380117,0.0935672514619883
0.029093,0.5686274509803921,28,ConcederTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.029862583,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(1, 9, 2, 'premium')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.029862583,0.5882352941176471,29,ConcederTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.030621458,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(1, 10, 0, 'standard')",{'GeniusBOABaselineNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.8771929824561403,0.12280701754385964
