time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,ConcederTBNegotiator@1
0.02631325,0.35294117647058826,17,ConcederTBNegotiator@1,"(7, 3, 5, 'basic')",{},continuing,,,0.8091859327579014,0.2328042328042328
0.027313875,0.37254901960784315,18,BoulwareTBNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.027313875,0.37254901960784315,18,ConcederTBNegotiator@1,"(4, 2, 7, 'basic')",{},continuing,,,0.8457204566060031,0.2222222222222222
0.028338584,0.39215686274509803,19,BoulwareTBNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.028338584,0.39215686274509803,19,ConcederTBNegotiator@1,"(8, 8, 9, 'basic')",{},continuing,,,0.873015873015873,0.21164021164021163
0.029354084,0.4117647058823529,20,BoulwareTBNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.029354084,0.4117647058823529,20,ConcederTBNegotiator@1,"(5, 1, 6, 'basic')",{},continuing,,,0.8447562269717995,0.2010582010582011
0.030389167,0.43137254901960786,21,BoulwareTBNegotiator@0,"(8, 2, 9, 'basic')",{},continuing,,,0.9682539682539683,0.05291005291005292
0.030389167,0.43137254901960786,21,ConcederTBNegotiator@1,"(9, 6, 7, 'basic')",{},continuing,,,0.8615934724790191,0.19576719576719576
0.031414167,0.45098039215686275,22,BoulwareTBNegotiator@0,"(8, 2, 9, 'basic')",{},continuing,,,0.9682539682539683,0.05291005291005292
0.031414167,0.45098039215686275,22,ConcederTBNegotiator@1,"(9, 8, 9, 'basic')",{},continuing,,,0.888888888888889,0.18518518518518517
0.032430959,0.47058823529411764,23,BoulwareTBNegotiator@0,"(7, 2, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507937
0.032430959,0.47058823529411764,23,ConcederTBNegotiator@1,"(8, 3, 6, 'basic')",{},continuing,,,0.8606292428448153,0.17460317460317465
0.033460209,0.49019607843137253,24,BoulwareTBNegotiator@0,"(7, 2, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507937
0.033460209,0.49019607843137253,24,ConcederTBNegotiator@1,"(9, 5, 7, 'basic')",{},continuing,,,0.877466488352035,0.1693121693121693
0.034522959,0.5098039215686274,25,BoulwareTBNegotiator@0,"(6, 2, 9, 'basic')",{},continuing,,,0.9365079365079365,0.10582010582010584
0.034522959,0.5098039215686274,25,ConcederTBNegotiator@1,"(9, 1, 4, 'basic')",{},continuing,,,0.8333333333333334,0.15873015873015872
0.035568542,0.5294117647058824,26,BoulwareTBNegotiator@0,"(7, 2, 8, 'basic')",{},continuing,,,0.923785473171984,0.11111111111111113
0.035568542,0.5294117647058824,26,ConcederTBNegotiator@1,"(9, 2, 5, 'basic')",{},continuing,,,0.8568049803769491,0.15343915343915343
0.036627667,0.5490196078431373,27,BoulwareTBNegotiator@0,"(5, 2, 9, 'basic')",{},continuing,,,0.9206349206349206,0.1322751322751323
0.036627667,0.5490196078431373,27,ConcederTBNegotiator@1,"(9, 4, 7, 'basic')",{},continuing,,,0.8933395042250508,0.14285714285714285
0.037677042,0.5686274509803921,28,BoulwareTBNegotiator@0,"(3, 1, 9, 'basic')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.9047619047619048,0.15873015873015878
