time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,SmartAspirationNegotiator@1
0.0119845,0.2549019607843137,12,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.0119845,0.2549019607843137,12,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.012170583,0.27450980392156865,13,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.012170583,0.27450980392156865,13,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.0123585,0.29411764705882354,14,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.0123585,0.29411764705882354,14,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.01254775,0.3137254901960784,15,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.01254775,0.3137254901960784,15,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.012735208,0.3333333333333333,16,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.012735208,0.3333333333333333,16,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.01292725,0.35294117647058826,17,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.01292725,0.35294117647058826,17,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.013114958,0.37254901960784315,18,SmartAspirationNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.013114958,0.37254901960784315,18,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.0133065,0.39215686274509803,19,SmartAspirationNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.0133065,0.39215686274509803,19,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.013498333,0.4117647058823529,20,SmartAspirationNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.013498333,0.4117647058823529,20,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.03968253968253969,0.9735449735449735
0.013691125,0.43137254901960786,21,SmartAspirationNegotiator@0,"(7, 1, 9, 'basic')",{},continuing,,,0.9682539682539683,0.052910052910052914
0.013691125,0.43137254901960786,21,SmartAspirationNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.013888208,0.45098039215686275,22,SmartAspirationNegotiator@0,"(7, 1, 9, 'basic')",{},continuing,,,0.9682539682539683,0.052910052910052914
0.013888208,0.45098039215686275,22,SmartAspirationNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.014085208,0.47058823529411764,23,SmartAspirationNegotiator@0,"(6, 1, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507939
0.014085208,0.47058823529411764,23,SmartAspirationNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.014313625,0.49019607843137253,24,SmartAspirationNegotiator@0,"(6, 1, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507939
0.014313625,0.49019607843137253,24,SmartAspirationNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05555555555555555,0.947089947089947
0.014524875,0.5098039215686274,25,SmartAspirationNegotiator@0,"(5, 1, 9, 'basic')",{},continuing,,,0.9365079365079365,0.10582010582010583
0.014524875,0.5098039215686274,25,SmartAspirationNegotiator@1,"(0, 10, 2, 'premium')",{},continuing,,,0.2595117842050396,0.9365079365079365
0.014733333,0.5294117647058824,26,SmartAspirationNegotiator@0,"(5, 1, 9, 'basic')",{},continuing,,,0.9365079365079365,0.10582010582010583
0.014733333,0.5294117647058824,26,SmartAspirationNegotiator@1,"(0, 10, 2, 'premium')",{},continuing,,,0.2595117842050396,0.9365079365079365
0.01494625,0.5490196078431373,27,SmartAspirationNegotiator@0,"(4, 1, 9, 'basic')",{},continuing,,,0.9206349206349206,0.13227513227513227
0.01494625,0.5490196078431373,27,SmartAspirationNegotiator@1,"(0, 9, 2, 'premium')",{},continuing,,,0.27538480007805555,0.91005291005291
0.015190625,0.5686274509803921,28,SmartAspirationNegotiator@0,"(3, 1, 9, 'basic')",{},continuing,,,0.9047619047619048,0.15873015873015878
0.015190625,0.5686274509803921,28,SmartAspirationNegotiator@1,"(0, 10, 3, 'premium')",{},continuing,,,0.3124846584043367,0.9047619047619049
0.015421583,0.5882352941176471,29,SmartAspirationNegotiator@0,"(2, 1, 9, 'basic')",{},continuing,,,0.888888888888889,0.18518518518518517
0.015421583,0.5882352941176471,29,SmartAspirationNegotiator@1,"(0, 8, 2, 'premium')",{},continuing,,,0.29125781595107136,0.8835978835978835
0.015669875,0.6078431372549019,30,SmartAspirationNegotiator@0,"(1, 1, 9, 'basic')",{},continuing,,,0.873015873015873,0.21164021164021166
0.015669875,0.6078431372549019,30,SmartAspirationNegotiator@1,"(0, 5, 0, 'premium')",{},continuing,,,0.10317460317460317,0.8677248677248677
0.015937041,0.6274509803921569,31,SmartAspirationNegotiator@0,"(0, 1, 9, 'basic')",{},continuing,,,0.8571428571428571,0.23809523809523808
0.015937041,0.6274509803921569,31,SmartAspirationNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.373015873015873,0.8465608465608465
0.0162315,0.6470588235294118,32,SmartAspirationNegotiator@0,"(0, 2, 9, 'basic')",{},continuing,,,0.8412698412698413,0.26455026455026454
0.0162315,0.6470588235294118,32,SmartAspirationNegotiator@1,"(0, 10, 5, 'premium')",{},continuing,,,0.39648752005948873,0.8412698412698412
0.016572,0.6666666666666666,33,SmartAspirationNegotiator@0,"(0, 4, 9, 'basic')",{},continuing,,,0.8095238095238095,0.31746031746031744
0.016572,0.6666666666666666,33,SmartAspirationNegotiator@1,"(0, 10, 6, 'premium')",{},continuing,,,0.43205781427338685,0.8095238095238095
0.016964166,0.6862745098039216,34,SmartAspirationNegotiator@0,"(0, 5, 9, 'basic')",{},continuing,,,0.7936507936507936,0.3439153439153439
0.016964166,0.6862745098039216,34,SmartAspirationNegotiator@1,"(0, 9, 6, 'premium')",{},continuing,,,0.44793083014640267,0.783068783068783
0.017418708,0.7058823529411765,35,SmartAspirationNegotiator@0,"(0, 7, 9, 'basic')",{},continuing,,,0.761904761904762,0.39682539682539686
0.017418708,0.7058823529411765,35,SmartAspirationNegotiator@1,"(0, 10, 7, 'premium')",{},continuing,,,0.4647680756536222,0.7777777777777777
0.017982791,0.7254901960784313,36,SmartAspirationNegotiator@0,"(0, 9, 9, 'basic')",{},continuing,,,0.7301587301587302,0.44973544973544977
0.017982791,0.7254901960784313,36,SmartAspirationNegotiator@1,"(0, 10, 8, 'premium')",{},continuing,,,0.4952140446005554,0.746031746031746
0.018698458,0.7450980392156863,37,SmartAspirationNegotiator@0,"(0, 9, 8, 'basic')",{},continuing,,,0.7015632509497618,0.4814814814814815
0.018698458,0.7450980392156863,37,SmartAspirationNegotiator@1,"(0, 10, 9, 'premium')",{},continuing,,,0.5238095238095238,0.7142857142857142
0.01958425,0.7647058823529411,38,SmartAspirationNegotiator@0,"(0, 1, 9, 'premium')",{},continuing,,,0.6666666666666666,0.47619047619047616
0.01958425,0.7647058823529411,38,SmartAspirationNegotiator@1,"(0, 8, 9, 'premium')",{},continuing,,,0.5555555555555556,0.6613756613756614
0.020649208,0.7843137254901961,39,SmartAspirationNegotiator@0,"(0, 3, 9, 'premium')",{},continuing,,,0.6349206349206349,0.5291005291005291
0.020649208,0.7843137254901961,39,SmartAspirationNegotiator@1,"(0, 7, 9, 'premium')",{},continuing,,,0.5714285714285715,0.6349206349206349
0.021970791,0.803921568627451,40,SmartAspirationNegotiator@0,"(0, 5, 9, 'premium')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.6031746031746031,0.582010582010582
